crop_code,unit_cd,mean_cf_nat,mean_cf1,mean_cf2,mean_cf3,mean_cf4,mean_cf6,mean_cf7,mean_cf12,mean_cf99,note

13. HORSE BEANS,123. Madaberia/Nuse/Shera/Cheret Large,,,,,,,,,,

13. HORSE BEANS,151. Sahin Small,0.915000021457672,0.915000021457672,1.0800000429153442,1.0800000429153442,0.915000021457672,0.915000021457672,0.8740000128746033,0.915000021457672,0.915000021457672,

13. HORSE BEANS,152. Sahin Medium,1.4639999866485596,1.4639999866485596,1.4639999866485596,1.5399999618530271,1.4639999866485596,1.4639999866485596,1.4320000410079956,1.4639999866485596,1.4639999866485596,

13. HORSE BEANS,153. Sahin Large,2.490999937057495,2.490999937057495,2.490999937057495,2.490999937057495,2.490999937057495,2.490999937057495,2.490999937057495,2.490999937057495,2.490999937057495,

13. HORSE BEANS,171. Sini Small,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,Used jog ratio for teff to estimate container CF

13. HORSE BEANS,172. Sini Medium,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0900000035762786,Used jog ratio for teff to estimate container CF

13. HORSE BEANS,181. Tasa/Tanika/Shember/Selemon Small,0.3939999938011169,0.3700000047683716,0.3939999938011169,0.3939999938011169,0.3939999938011169,0.3939999938011169,0.3939999938011169,0.3939999938011169,0.3939999938011169,

13. HORSE BEANS,182. Tasa/Tanika/Shember/Selemon Medium,0.781000018119812,0.75,0.781000018119812,0.7390000224113464,0.7480000257492065,0.781000018119812,0.7979999780654907,0.781000018119812,0.9200000166893004,

13. HORSE BEANS,183. Tasa/Tanika/Shember/Selemon Large,1.0959999561309814,1.2369999885559082,1.2300000190734863,0.9850000143051147,1.0959999561309814,1.0959999561309814,1.0570000410079956,1.0959999561309814,0.9800000190734864,

14. LENTILS,1. Kilogram,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,

14. LENTILS,2. Gram,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,

14. LENTILS,3. Quintal,,,,,,,,,,

14. LENTILS,8. Jog,1.0770000219345093,0.9900000095367432,1.0770000219345093,1.0720000267028809,1.125,1.0770000219345093,1.0529999732971191,1.0770000219345093,1.2000000476837158,

14. LENTILS,21. Akumada/Dawla/Lekota Small,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,

14. LENTILS,22. Akumada/Dawla/Lekota Large,38.650001525878906,36.650001525878906,38.650001525878906,38.650001525878906,38.650001525878906,38.650001525878906,38.650001525878906,38.650001525878906,38.650001525878906,

14. LENTILS,31. Birchiko Small,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,

14. LENTILS,32. Birchiko Medium,0.1850000023841858,0.1850000023841858,0.1850000023841858,0.1850000023841858,0.1850000023841858,0.1850000023841858,0.1850000023841858,0.1850000023841858,0.1850000023841858,

14. LENTILS,33. Birchiko Large,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,0.324999988079071,

14. LENTILS,81. Joniya/Kasha Small,38.2859992980957,36.09999847412109,37.0,40.2140007019043,38.2859992980957,38.2859992980957,38.2859992980957,38.2859992980957,38.2859992980957,

14. LENTILS,82. Joniya/Kasha Medium,65.57099914550781,66.9000015258789,68.66699981689453,63.09999847412109,62.0,65.57099914550781,65.57099914550781,65.57099914550781,65.57099914550781,

14. LENTILS,83. Joniya/Kasha Large,,,,,,,,,,

14. LENTILS,101. Kubaya/Cup Small,0.2910000085830688,0.2910000085830688,0.2910000085830688,0.2910000085830688,0.2910000085830688,0.2910000085830688,0.2910000085830688,0.2910000085830688,0.2910000085830688,Used jog ratio for teff to estimate container CF

14. LENTILS,102. Kubaya/Cup Medium,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,Used jog ratio for teff to estimate container CF

14. LENTILS,103. Kubaya/Cup Large,0.7620000243186951,0.7620000243186951,0.7620000243186951,0.7620000243186951,0.7620000243186951,0.7620000243186951,0.7620000243186951,0.7620000243186951,0.7620000243186951,Used jog ratio for teff to estimate container CF

14. LENTILS,111. Kunna/Mishe/Kefer/Enkib Small,6.136000156402588,6.122000217437744,6.4720001220703125,5.65500020980835,6.136000156402588,6.136000156402588,6.136000156402588,6.136000156402588,6.136000156402588,

14. LENTILS,112. Kunna/Mishe/Kefer/Enkib Medium,11.701000213623049,10.274999618530272,10.56999969482422,12.767000198364258,11.701000213623049,11.701000213623049,11.701000213623049,11.701000213623049,11.701000213623049,

14. LENTILS,113. Kunna/Mishe/Kefer/Enkib Large,25.468000411987305,25.18199920654297,25.468000411987305,25.468000411987305,25.468000411987305,25.468000411987305,25.468000411987305,25.468000411987305,25.468000411987305,

14. LENTILS,121. Madaberia/Nuse/Shera/Cheret Small,38.2859992980957,36.09999847412109,37.0,40.2140007019043,38.2859992980957,38.2859992980957,38.2859992980957,38.2859992980957,38.2859992980957,

14. LENTILS,122. Madaberia/Nuse/Shera/Cheret Medium,65.57099914550781,66.9000015258789,68.66699981689453,63.09999847412109,62.0,65.57099914550781,65.57099914550781,65.57099914550781,65.57099914550781,

14. LENTILS,123. Madaberia/Nuse/Shera/Cheret Large,,,,,,,,,,

14. LENTILS,151. Sahin Small,0.8939999938011169,0.8939999938011169,0.8939999938011169,0.8939999938011169,0.8939999938011169,0.8939999938011169,0.8939999938011169,0.8939999938011169,0.8939999938011169,Used jog ratio for teff to estimate container CF

14. LENTILS,152. Sahin Medium,1.4420000314712524,1.4420000314712524,1.4420000314712524,1.4420000314712524,1.4420000314712524,1.4420000314712524,1.4420000314712524,1.4420000314712524,1.4420000314712524,Used jog ratio for teff to estimate container CF

14. LENTILS,153. Sahin Large,2.4100000858306885,2.4100000858306885,2.4100000858306885,2.4100000858306885,2.4100000858306885,2.4100000858306885,2.4100000858306885,2.4100000858306885,2.4100000858306885,Used jog ratio for teff to estimate container CF

14. LENTILS,171. Sini Small,0.0549999997019767,0.0549999997019767,0.0549999997019767,0.0549999997019767,0.0549999997019767,0.0549999997019767,0.0549999997019767,0.0549999997019767,0.0549999997019767,Used jog ratio for teff to estimate container CF

14. LENTILS,172. Sini Medium,0.0930000022053718,0.0930000022053718,0.0930000022053718,0.0930000022053718,0.0930000022053718,0.0930000022053718,0.0930000022053718,0.0930000022053718,0.0930000022053718,Used jog ratio for teff to estimate container CF

14. LENTILS,181. Tasa/Tanika/Shember/Selemon Small,0.5839999914169312,0.5839999914169312,0.5839999914169312,0.5839999914169312,0.5320000052452087,0.5839999914169312,0.6990000009536743,0.5839999914169312,0.550000011920929,

14. LENTILS,182. Tasa/Tanika/Shember/Selemon Medium,0.925000011920929,0.7799999713897705,0.925000011920929,0.8489999771118164,0.8199999928474426,0.925000011920929,0.984000027179718,0.925000011920929,0.9980000257492064,

14. LENTILS,183. Tasa/Tanika/Shember/Selemon Large,1.2450000047683716,1.3380000591278076,1.3300000429153442,1.2920000553131104,1.2450000047683716,1.2450000047683716,1.1330000162124634,1.2450000047683716,1.2450000047683716,

15. FIELD PEAS,1. Kilogram,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,

15. FIELD PEAS,2. Gram,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,

15. FIELD PEAS,3. Quintal,,,,,,,,,,

15. FIELD PEAS,8. Jog,1.0579999685287476,0.9950000047683716,1.0579999685287476,1.187999963760376,0.9850000143051147,1.0579999685287476,1.0230000019073486,1.0579999685287476,1.065000057220459,

15. FIELD PEAS,21. Akumada/Dawla/Lekota Small,28.792999267578125,28.34499931335449,29.690000534057617,28.792999267578125,28.792999267578125,28.792999267578125,28.792999267578125,28.792999267578125,28.792999267578125,

15. FIELD PEAS,22. Akumada/Dawla/Lekota Large,60.66699981689453,60.66699981689453,60.66699981689453,70.5,60.66699981689453,60.66699981689453,60.66699981689453,60.66699981689453,60.66699981689453,

15. FIELD PEAS,31. Birchiko Small,0.1679999977350235,0.1679999977350235,0.1679999977350235,0.1679999977350235,0.1679999977350235,0.1679999977350235,0.1679999977350235,0.1679999977350235,0.1679999977350235,

15. FIELD PEAS,32. Birchiko Medium,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,0.2549999952316284,

15. FIELD PEAS,33. Birchiko Large,0.2870000004768371,0.2870000004768371,0.2870000004768371,0.2870000004768371,0.2870000004768371,0.2870000004768371,0.2899999916553497,0.2870000004768371,0.2870000004768371,

15. FIELD PEAS,81. Joniya/Kasha Small,33.98099899291992,32.125,32.0,35.974998474121094,31.41699981689453,33.98099899291992,37.39500045776367,33.98099899291992,33.98099899291992,

15. FIELD PEAS,82. Joniya/Kasha Medium,69.22000122070312,63.25,64.0,58.8129997253418,,69.22000122070312,69.22000122070312,,69.22000122070312,

15. FIELD PEAS,83. Joniya/Kasha Large,,,,,,,,,,

15. FIELD PEAS,92. Kerchat/Kemba Medium,25.729999542236328,25.729999542236328,25.729999542236328,25.729999542236328,25.729999542236328,25.729999542236328,25.729999542236328,25.729999542236328,25.729999542236328,

15. FIELD PEAS,101. Kubaya/Cup Small,0.2730000019073486,0.2730000019073486,0.2730000019073486,0.2849999964237213,0.2349999994039535,0.2730000019073486,0.2829999923706054,0.2730000019073486,0.2730000019073486,

15. FIELD PEAS,102. Kubaya/Cup Medium,0.3989999890327453,0.4250000119209289,0.3989999890327453,0.3989999890327453,0.3989999890327453,0.3989999890327453,0.3810000121593475,0.3989999890327453,0.3989999890327453,

15. FIELD PEAS,103. Kubaya/Cup Large,0.7789999842643738,0.7789999842643738,0.7789999842643738,0.7789999842643738,0.6320000290870667,0.7789999842643738,0.8930000066757202,0.7789999842643738,0.7789999842643738,

15. FIELD PEAS,111. Kunna/Mishe/Kefer/Enkib Small,6.059000015258789,5.183000087738037,5.849999904632568,6.828000068664551,6.150000095367432,6.059000015258789,6.059000015258789,6.059000015258789,6.059000015258789,

15. FIELD PEAS,112. Kunna/Mishe/Kefer/Enkib Medium,11.065999984741213,9.916999816894531,9.80500030517578,11.888999938964844,11.479999542236328,11.065999984741213,11.065999984741213,11.065999984741213,11.065999984741213,

15. FIELD PEAS,113. Kunna/Mishe/Kefer/Enkib Large,25.086000442504883,28.558000564575195,28.34499931335449,25.086000442504883,25.086000442504883,25.086000442504883,25.086000442504883,25.086000442504883,25.086000442504883,

15. FIELD PEAS,121. Madaberia/Nuse/Shera/Cheret Small,33.98099899291992,32.125,32.0,35.974998474121094,31.41699981689453,33.98099899291992,37.39500045776367,33.98099899291992,33.98099899291992,

15. FIELD PEAS,122. Madaberia/Nuse/Shera/Cheret Medium,69.22000122070312,63.25,64.0,58.8129997253418,,69.22000122070312,69.22000122070312,,69.22000122070312,

15. FIELD PEAS,123. Madaberia/Nuse/Shera/Cheret Large,,,,,,,,,,

15. FIELD PEAS,151. Sahin Small,0.8420000076293945,0.8420000076293945,0.8420000076293945,0.8420000076293945,0.8420000076293945,0.8420000076293945,0.8420000076293945,0.8420000076293945,0.8420000076293945,

15. FIELD PEAS,152. Sahin Medium,1.430999994277954,1.430999994277954,1.430999994277954,1.4769999980926514,1.430999994277954,1.430999994277954,1.4170000553131104,1.430999994277954,1.430999994277954,

15. FIELD PEAS,153. Sahin Large,2.351999998092652,2.351999998092652,2.351999998092652,2.351999998092652,2.351999998092652,2.351999998092652,2.437000036239624,2.351999998092652,2.351999998092652,

15. FIELD PEAS,171. Sini Small,0.0540000014007091,0.0540000014007091,0.0540000014007091,0.0540000014007091,0.0540000014007091,0.0540000014007091,0.0540000014007091,0.0540000014007091,0.0540000014007091,Used jog ratio for teff to estimate container CF

15. FIELD PEAS,172. Sini Medium,0.0920000001788139,0.0920000001788139,0.0920000001788139,0.0920000001788139,0.0920000001788139,0.0920000001788139,0.0920000001788139,0.0920000001788139,0.0920000001788139,Used jog ratio for teff to estimate container CF

15. FIELD PEAS,181. Tasa/Tanika/Shember/Selemon Small,0.4779999852180481,0.5429999828338623,0.4779999852180481,0.3849999904632568,0.4779999852180481,0.4779999852180481,0.4779999852180481,0.4779999852180481,0.4779999852180481,

15. FIELD PEAS,182. Tasa/Tanika/Shember/Selemon Medium,0.8090000152587891,0.7300000190734863,0.8090000152587891,0.7429999709129333,0.7979999780654907,0.8090000152587891,0.8130000233650208,0.8090000152587891,0.949999988079071,

15. FIELD PEAS,183. Tasa/Tanika/Shember/Selemon Large,1.100000023841858,1.2599999904632568,1.274999976158142,1.0149999856948853,1.100000023841858,1.100000023841858,1.0709999799728394,1.100000023841858,1.100000023841858,

16. VETCH,1. Kilogram,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,

16. VETCH,3. Quintal,,,,,,,,,,

16. VETCH,8. Jog,1.0859999656677246,1.0859999656677246,1.0859999656677246,1.065000057220459,1.0449999570846558,1.0859999656677246,1.0700000524520874,1.0859999656677246,1.125,

16. VETCH,9. Melekiya,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,0.2000000029802322,

16. VETCH,21. Akumada/Dawla/Lekota Small,32.90399932861328,32.90399932861328,32.90399932861328,32.90399932861328,32.90399932861328,32.90399932861328,32.90399932861328,32.90399932861328,32.90399932861328,Used jog ratio for teff to estimate container CF

16. VETCH,22. Akumada/Dawla/Lekota Large,53.18600082397461,53.18600082397461,53.18600082397461,53.18600082397461,53.18600082397461,53.18600082397461,53.18600082397461,53.18600082397461,53.18600082397461,Used jog ratio for teff to estimate container CF

16. VETCH,31. Birchiko Small,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,0.1500000059604644,

16. VETCH,32. Birchiko Medium,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.1899999976158142,0.1899999976158142,

16. VETCH,33. Birchiko Large,0.270000010728836,0.270000010728836,0.270000010728836,0.270000010728836,0.2899999916553497,0.270000010728836,0.25,0.270000010728836,0.270000010728836,

16. VETCH,81. Joniya/Kasha Small,38.81600189208984,35.16699981689453,36.0,39.0,38.81600189208984,38.81600189208984,38.81600189208984,38.81600189208984,38.81600189208984,

16. VETCH,82. Joniya/Kasha Medium,69.55599975585938,63.5,66.25,,62.0,69.55599975585938,57.5,,69.55599975585938,

16. VETCH,83. Joniya/Kasha Large,,,,,,,,,,

16. VETCH,92. Kerchat/Kemba Medium,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,

16. VETCH,101. Kubaya/Cup Small,0.2930000126361847,0.2930000126361847,0.2930000126361847,0.2930000126361847,0.2930000126361847,0.2930000126361847,0.2930000126361847,0.2930000126361847,0.2930000126361847,Used jog ratio for teff to estimate container CF

16. VETCH,102. Kubaya/Cup Medium,0.3779999911785126,0.3779999911785126,0.3779999911785126,0.3779999911785126,0.3779999911785126,0.3779999911785126,0.3779999911785126,0.3779999911785126,0.3779999911785126,Used jog ratio for teff to estimate container CF

16. VETCH,103. Kubaya/Cup Large,0.7680000066757202,0.7680000066757202,0.7680000066757202,0.7680000066757202,0.7680000066757202,0.7680000066757202,0.7680000066757202,0.7680000066757202,0.7680000066757202,Used jog ratio for teff to estimate container CF

16. VETCH,111. Kunna/Mishe/Kefer/Enkib Small,9.083999633789062,9.61299991607666,9.906999588012695,9.083999633789062,9.083999633789062,9.083999633789062,9.083999633789062,9.083999633789062,9.083999633789062,

16. VETCH,112. Kunna/Mishe/Kefer/Enkib Medium,10.963000297546388,11.25,11.390000343322754,9.873000144958496,12.515000343322754,10.963000297546388,10.963000297546388,10.963000297546388,10.963000297546388,

16. VETCH,113. Kunna/Mishe/Kefer/Enkib Large,18.927000045776367,18.927000045776367,18.927000045776367,18.927000045776367,18.927000045776367,18.927000045776367,18.927000045776367,18.927000045776367,18.927000045776367,

16. VETCH,121. Madaberia/Nuse/Shera/Cheret Small,38.81600189208984,35.16699981689453,36.0,39.0,38.81600189208984,38.81600189208984,38.81600189208984,38.81600189208984,38.81600189208984,

16. VETCH,122. Madaberia/Nuse/Shera/Cheret Medium,69.55599975585938,63.5,66.25,,62.0,69.55599975585938,57.5,,69.55599975585938,

16. VETCH,123. Madaberia/Nuse/Shera/Cheret Large,,,,,,,,,,

16. VETCH,151. Sahin Small,0.9010000228881836,0.9010000228881836,0.9010000228881836,0.9010000228881836,0.9010000228881836,0.9010000228881836,0.9010000228881836,0.9010000228881836,0.9010000228881836,Used jog ratio for teff to estimate container CF

16. VETCH,152. Sahin Medium,1.4529999494552612,1.4529999494552612,1.4529999494552612,1.4529999494552612,1.4529999494552612,1.4529999494552612,1.4529999494552612,1.4529999494552612,1.4529999494552612,Used jog ratio for teff to estimate container CF

16. VETCH,153. Sahin Large,2.428999900817871,2.428999900817871,2.428999900817871,2.428999900817871,2.428999900817871,2.428999900817871,2.428999900817871,2.428999900817871,2.428999900817871,Used jog ratio for teff to estimate container CF

16. VETCH,171. Sini Small,0.0549999997019767,0.0549999997019767,0.0549999997019767,0.0549999997019767,0.0549999997019767,0.0549999997019767,0.0549999997019767,0.0549999997019767,0.0549999997019767,

16. VETCH,172. Sini Medium,0.0799999982118606,0.0799999982118606,0.0799999982118606,0.0799999982118606,0.0799999982118606,0.0799999982118606,0.0799999982118606,0.0799999982118606,0.0799999982118606,

16. VETCH,181. Tasa/Tanika/Shember/Selemon Small,0.3070000112056732,0.3070000112056732,0.3070000112056732,0.3199999928474426,0.2949999868869781,0.3070000112056732,0.3100000023841858,0.3070000112056732,0.3070000112056732,

16. VETCH,182. Tasa/Tanika/Shember/Selemon Medium,0.781000018119812,0.7699999809265137,0.781000018119812,0.7870000004768372,0.7850000262260437,0.781000018119812,0.7699999809265137,0.781000018119812,0.781000018119812,

16. VETCH,183. Tasa/Tanika/Shember/Selemon Large,1.2580000162124634,1.343000054359436,1.347000002861023,1.0800000429153442,1.2580000162124634,1.2580000162124634,1.2580000162124634,1.2580000162124634,1.2580000162124634,

17. GIBTO,1. Kilogram,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,

17. GIBTO,3. Quintal,,,,,,,,,,

18. SOYA BEANS,1. Kilogram,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,

18. SOYA BEANS,3. Quintal,,,,,,,,,,

19. RED KIDENY BEANS,1. Kilogram,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,

19. RED KIDENY BEANS,2. Gram,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,

19. RED KIDENY BEANS,3. Quintal,,,,,,,,,,

19. RED KIDENY BEANS,8. Jog,1.034999966621399,0.9900000095367432,1.034999966621399,1.0499999523162842,1.0800000429153442,1.034999966621399,1.02400004863739,1.034999966621399,1.0199999809265137,

19. RED KIDENY BEANS,21. Akumada/Dawla/Lekota Small,33.625,34.5,31.0,33.625,33.625,33.625,33.625,33.625,33.625,

19. RED KIDENY BEANS,22. Akumada/Dawla/Lekota Large,62.5,58.0,62.5,67.0,62.5,62.5,62.5,62.5,62.5,

19. RED KIDENY BEANS,31. Birchiko Small,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,0.1599999964237213,

19. RED KIDENY BEANS,32. Birchiko Medium,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,

19. RED KIDENY BEANS,33. Birchiko Large,0.2639999985694885,0.2639999985694885,0.2639999985694885,0.2639999985694885,0.270000010728836,0.2639999985694885,0.2569999992847442,0.2639999985694885,0.2639999985694885,

19. RED KIDENY BEANS,81. Joniya/Kasha Small,34.375999450683594,32.66699981689453,34.0,36.25,33.75,31.0,31.57699966430664,34.375999450683594,34.375999450683594,

19. RED KIDENY BEANS,82. Joniya/Kasha Medium,66.91400146484375,65.92900085449219,63.0,60.5629997253418,,66.91400146484375,69.5,66.91400146484375,66.91400146484375,

19. RED KIDENY BEANS,83. Joniya/Kasha Large,,,,,,,,,,

19. RED KIDENY BEANS,92. Kerchat/Kemba Medium,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,

19. RED KIDENY BEANS,101. Kubaya/Cup Small,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.2800000011920929,0.2720000147819519,0.2800000011920929,0.2820000052452087,0.2800000011920929,0.2800000011920929,

19. RED KIDENY BEANS,102. Kubaya/Cup Medium,0.3880000114440918,0.3729999959468841,0.324999988079071,0.3149999976158142,0.3880000114440918,0.3880000114440918,0.4050000011920929,0.3880000114440918,0.3880000114440918,

19. RED KIDENY BEANS,103. Kubaya/Cup Large,0.7820000052452087,0.7820000052452087,0.7820000052452087,0.7820000052452087,0.7540000081062317,0.6449999809265137,0.8880000114440918,0.7820000052452087,0.7820000052452087,

19. RED KIDENY BEANS,111. Kunna/Mishe/Kefer/Enkib Small,6.493000030517578,5.449999809265137,5.9730000495910645,7.03000020980835,6.869999885559082,6.493000030517578,6.493000030517578,6.493000030517578,6.493000030517578,

19. RED KIDENY BEANS,112. Kunna/Mishe/Kefer/Enkib Medium,11.585000038146973,11.392999649047852,9.449999809265137,12.302000045776367,10.0,11.585000038146973,11.585000038146973,11.585000038146973,11.585000038146973,

19. RED KIDENY BEANS,113. Kunna/Mishe/Kefer/Enkib Large,25.124000549316406,25.124000549316406,29.0,25.124000549316406,25.124000549316406,25.124000549316406,25.124000549316406,25.124000549316406,25.124000549316406,

19. RED KIDENY BEANS,121. Madaberia/Nuse/Shera/Cheret Small,34.375999450683594,32.66699981689453,34.0,36.25,33.75,31.0,31.57699966430664,34.375999450683594,34.375999450683594,

19. RED KIDENY BEANS,122. Madaberia/Nuse/Shera/Cheret Medium,66.91400146484375,65.92900085449219,63.0,60.5629997253418,,66.91400146484375,69.5,66.91400146484375,66.91400146484375,

19. RED KIDENY BEANS,123. Madaberia/Nuse/Shera/Cheret Large,,,,,,,,,,

19. RED KIDENY BEANS,151. Sahin Small,0.915000021457672,0.915000021457672,1.0800000429153442,1.0800000429153442,0.915000021457672,0.915000021457672,0.8740000128746033,0.915000021457672,0.915000021457672,

19. RED KIDENY BEANS,152. Sahin Medium,1.4639999866485596,1.4639999866485596,1.4639999866485596,1.5399999618530271,1.4639999866485596,1.4639999866485596,1.4320000410079956,1.4639999866485596,1.4639999866485596,

19. RED KIDENY BEANS,153. Sahin Large,2.490999937057495,2.490999937057495,2.490999937057495,2.490999937057495,2.490999937057495,2.490999937057495,2.490999937057495,2.490999937057495,2.490999937057495,

19. RED KIDENY BEANS,171. Sini Small,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,0.0529999993741512,Used jog ratio for teff to estimate container CF

19. RED KIDENY BEANS,172. Sini Medium,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0900000035762786,0.0900000035762786,Used jog ratio for teff to estimate container CF

19. RED KIDENY BEANS,181. Tasa/Tanika/Shember/Selemon Small,0.3939999938011169,0.3700000047683716,0.3939999938011169,0.3939999938011169,0.3939999938011169,0.3939999938011169,0.3939999938011169,0.3939999938011169,0.3939999938011169,

19. RED KIDENY BEANS,182. Tasa/Tanika/Shember/Selemon Medium,0.781000018119812,0.75,0.781000018119812,0.7390000224113464,0.7480000257492065,0.781000018119812,0.7979999780654907,0.781000018119812,0.9200000166893004,

19. RED KIDENY BEANS,183. Tasa/Tanika/Shember/Selemon Large,1.0959999561309814,1.2369999885559082,1.2300000190734863,0.9850000143051147,1.0959999561309814,1.0959999561309814,1.0570000410079956,1.0959999561309814,0.9800000190734864,

20. FENNEL,1. Kilogram,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,

23. LINESEED,1. Kilogram,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,

23. LINESEED,2. Gram,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,

23. LINESEED,3. Quintal,,,,,,,,,,

23. LINESEED,8. Jog,0.847000002861023,0.8299999833106995,0.847000002861023,0.6899999976158142,0.975000023841858,0.847000002861023,0.9399999976158142,0.847000002861023,0.959999978542328,

23. LINESEED,9. Melekiya,0.0320000015199184,0.0320000015199184,0.0320000015199184,0.0320000015199184,0.0320000015199184,0.0320000015199184,0.0320000015199184,0.0320000015199184,0.0320000015199184,

23. LINESEED,21. Akumada/Dawla/Lekota Small,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,

23. LINESEED,22. Akumada/Dawla/Lekota Large,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,

23. LINESEED,31. Birchiko Small,0.1120000034570694,0.1120000034570694,0.1120000034570694,0.1120000034570694,0.1120000034570694,0.1120000034570694,0.1230000033974647,0.1120000034570694,0.1120000034570694,

23. LINESEED,32. Birchiko Medium,0.1770000010728836,0.1770000010728836,0.1770000010728836,0.1770000010728836,0.1770000010728836,0.1770000010728836,0.1770000010728836,0.1770000010728836,0.1770000010728836,

23. LINESEED,33. Birchiko Large,0.2450000047683715,0.2450000047683715,0.2450000047683715,0.2450000047683715,0.2479999959468841,0.2450000047683715,0.2399999946355819,0.2450000047683715,0.2450000047683715,

23. LINESEED,81. Joniya/Kasha Small,26.0,28.0,26.0,25.0,26.0,26.0,26.0,26.0,26.0,

23. LINESEED,82. Joniya/Kasha Medium,52.83300018310547,51.0,52.83300018310547,53.75,52.83300018310547,52.83300018310547,52.83300018310547,52.83300018310547,52.83300018310547,

23. LINESEED,83. Joniya/Kasha Large,,,,,,,,,,

23. LINESEED,101. Kubaya/Cup Small,0.2290000021457672,0.2290000021457672,0.2290000021457672,0.2290000021457672,0.2290000021457672,0.2290000021457672,0.2290000021457672,0.2290000021457672,0.2290000021457672,Used jog ratio for teff to estimate container CF

23. LINESEED,102. Kubaya/Cup Medium,0.2949999868869781,0.2949999868869781,0.2949999868869781,0.2949999868869781,0.2949999868869781,0.2949999868869781,0.2949999868869781,0.2949999868869781,0.2949999868869781,Used jog ratio for teff to estimate container CF

23. LINESEED,103. Kubaya/Cup Large,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,Used jog ratio for teff to estimate container CF

23. LINESEED,111. Kunna/Mishe/Kefer/Enkib Small,3.240000009536743,3.240000009536743,3.240000009536743,3.7200000286102295,3.240000009536743,3.240000009536743,3.240000009536743,3.240000009536743,3.240000009536743,

